"","x1","y1","x2","y2","SDI1","SDI2","SDI3","SDI4","SDI5","SDI6","SDI7","SDI8","ID"
"645",880,240,900,260,1232.23682229871,879.583003348975,797.048424676488,679.569621091586,685.204186933252,726.336417005235,729.585986180346,788.286697108912,645
"646",900,240,920,260,771.959689605377,711.181084363561,847.425797227627,892.873291816557,929.140896031005,860.770469405036,885.058614681782,880.760024768056,646
"647",920,240,940,260,779.27540877073,662.418122036197,699.227830945551,751.170477298203,779.563246478448,711.097425004052,684.233776931157,755.088707437477,647
"648",940,240,960,260,616.698733302065,565.569268906299,627.303280980347,616.275691850684,635.233821468758,651.66081442608,674.387412605813,631.219673113411,648
"649",960,240,980,260,603.435905972229,551.029434790642,611.890843368303,647.900084595735,689.763818113259,743.471122669485,685.692567731155,760.00793108411,649
"650",980,240,1000,260,519.725287470771,492.141781790566,541.755918616499,553.559028912417,543.331610395968,506.678727715422,518.535629039939,491.698824186043,650
"651",0,260,20,280,456.597217881216,525.267889317544,565.108031082862,555.356989546573,518.891739336018,532.066760676094,605.306830332606,505.946212779244,651
"652",20,260,40,280,444.678397456515,491.678140178528,529.119283155932,550.582365225235,562.38678959252,561.872184667442,595.94372619594,510.960809628107,652
"653",40,260,60,280,651.895927813228,524.533876014697,602.914655837431,653.694928455011,702.838507041896,755.17486152486,700.846053530487,782.777090380519,653
"654",60,260,80,280,582.069208287756,555.718781295976,609.582155408395,535.869379411555,518.612458085485,517.960073916946,541.337744730275,574.904252863708,654
"655",80,260,100,280,553.178677042548,647.864262384688,660.202687867266,706.143023194799,694.086137237357,512.722084183903,607.154252290516,697.209691134598,655
"656",100,260,120,280,428.110533585635,484.358748656269,511.834060058505,513.388491007066,434.76562819671,381.456567760432,435.721940612663,407.889975288731,656
"657",120,260,140,280,744.548803304057,653.128616346825,729.888947271476,753.930336872133,463.785438809889,529.364843574586,546.121031181013,551.053977773786,657
"658",140,260,160,280,648.843970357378,592.664928450315,690.498507469649,710.803740134357,726.718712741042,778.236363374196,795.069804424569,786.143926808421,658
"659",160,260,180,280,793.434767920512,787.435679736424,800.821952574623,748.796406867582,763.514749302517,754.837806208445,707.110358839065,783.829482207004,659
"660",180,260,200,280,680.075399020423,666.649090985679,699.635727519026,510.347572704234,509.325479356191,439.159699108112,455.327139820137,468.354565456002,660
"661",200,260,220,280,1072.96418209609,1226.19590272175,1240.22995559923,1290.07155411111,1478.02636769366,1179.37939644719,1237.73491911245,1312.638322093,661
"662",220,260,240,280,935.676983160776,762.789229906159,807.50865985346,728.723539495605,674.161887124395,622.359123472356,669.209811323924,680.835352777289,662
"663",240,260,260,280,570.410729358978,621.433939889746,645.916004098105,612.344325308332,583.632546046847,546.191688222408,546.054641798048,562.75246612428,663
"664",260,260,280,280,381.037296806858,328.834938192888,403.043487446149,559.711343496156,553.529925183159,580.798676335309,661.534698235978,724.190170664178,664
"665",280,260,300,280,368.382571638285,324.549053935803,466.543185140607,464.757809435357,526.22017320678,504.17970146355,515.186105254026,561.296699346751,665
"666",300,260,320,280,334.247684013237,358.832270293819,337.621771205715,343.616882587395,336.374319461586,319.020462606437,362.685754251075,380.181816612568,666
"667",320,260,340,280,1102.9980599183,902.87476549984,1049.37121221867,1080.18610369653,933.125532570184,1028.36389677644,1033.12844722996,1064.60432582758,667
"668",340,260,360,280,474.062532081243,430.670464119509,463.812293261223,478.773720205111,515.941599684981,513.631402388295,547.068172040642,555.986552316676,668
"669",360,260,380,280,414.434139159813,376.873282838875,385.933350342992,395.189428490272,393.668359688213,430.329880591882,482.61297403111,451.569068610423,669
"670",380,260,400,280,289.51373631522,258.230653910199,275.012828593268,283.957876538594,280.213258886647,300.818851001306,260.31778618085,294.790565921714,670
"671",400,260,420,280,579.350591944772,580.874722119184,468.49302742762,501.305223484286,496.892684006036,495.078114656152,522.741279655444,545.686668623238,671
"672",420,260,440,280,551.543276880068,592.996185427353,514.070707890365,522.83478796311,535.232737766448,466.218935844259,548.770501167145,548.947990621897,672
"673",440,260,460,280,381.18181625237,401.961482488887,479.941591212095,462.795586891032,451.846908008508,259.422383892174,364.462946355704,394.902293966838,673
"674",460,260,480,280,811.637781975226,589.48487880315,665.506065210897,563.833256948301,619.105833445468,490.644929814287,562.3997248281,597.338538904094,674
"675",480,260,500,280,805.448610620706,811.239805843684,615.77574435601,861.363742553341,923.632054933193,979.208648470957,1043.88239214527,1160.57879200812,675
"676",500,260,520,280,880.248415254443,695.625054255749,823.898311401656,745.595113927966,783.693931680899,830.778341414267,862.035393334593,851.475445986033,676
"677",520,260,540,280,285.09936137554,282.346484883408,314.518277864718,298.938306245362,303.822373449803,339.966094725843,370.273229592021,392.203990273145,677
"678",540,260,560,280,790.151287251711,804.186406836058,880.412106740247,854.240809232948,825.122596976716,821.699731716257,743.257187602847,693.302765648694,678
"679",560,260,580,280,618.501151740322,530.076163883989,502.170176537596,534.837807449921,556.044816058792,559.718770832647,566.833896336462,563.222626841622,679
"680",580,260,600,280,647.048290107999,648.76312150016,743.631244313713,646.618391396116,709.525501055417,456.25978422638,481.701425678836,500.785898716455,680
"681",600,260,620,280,608.208046174609,604.065709504288,669.194381572444,655.990536091335,552.366932698926,555.758367004315,620.178145879525,579.377606275579,681
"682",620,260,640,280,801.002778971402,743.547874183231,822.244627741014,834.833287833903,898.684842514937,948.551033715774,1015.69241888603,677.786629702007,682
"683",640,260,660,280,585.436192181775,536.988236519402,540.009451085625,509.345434099065,537.856967275733,441.695660515527,545.199327798109,548.175878295786,683
"684",660,260,680,280,540.191730250079,483.107435181771,509.12282628295,464.449659028019,468.723305499445,483.460213309574,565.49353829568,624.808162678138,684
"685",680,260,700,280,1272.3177647846,1061.22763231906,1128.23946152915,1159.27672350315,1029.94204461136,880.96603866339,846.740440735439,853.139928922023,685
"686",700,260,720,280,707.951171941256,585.379992963329,537.218503453286,517.024139077015,526.937781658431,538.616877511187,582.191889771608,632.445239946317,686
"687",720,260,740,280,789.722384993554,984.955606606128,968.375919026018,1039.17855257389,825.624100222774,1046.52934357839,1027.41584571172,546.964471727885,687
"688",740,260,760,280,381.834470659764,433.625364223959,475.877483611507,466.223327845474,444.568441020782,409.814464134839,427.165793925276,452.965071725976,688
"689",760,260,780,280,539.880260447863,559.436529574078,607.333813126554,493.512625799655,472.551441238507,463.622181406292,484.312710975459,478.630924508869,689
"690",780,260,800,280,588.5449910583,622.207255438341,620.708091124714,623.862832245436,650.418399835894,555.525228420097,564.027050507193,547.268803814641,690
"691",800,260,820,280,589.097506203003,600.082514801547,654.069721536241,662.517309716057,690.555188991571,637.872760284246,680.421178186923,642.434317045669,691
"692",820,260,840,280,867.451432207941,610.366462466455,702.736585258778,706.417854973923,738.112368830288,689.253515695061,575.114590103718,601.340388623547,692
"693",840,260,860,280,1047.97260025368,997.645329064162,634.230574661936,483.661653066956,537.232180467888,557.498559539724,566.56205308326,610.024014958863,693
"694",860,260,880,280,549.637680125299,625.813529074305,628.090276105019,704.516361573388,759.035515060917,745.74253337684,478.718579692263,550.410504955551,694
"695",880,260,900,280,1365.7038653025,816.421808429233,907.465040050143,918.856576432842,446.156822906134,1030.88820828777,976.570901946731,1085.14490040665,695
"696",900,260,920,280,440.072558689754,383.875044180812,383.701048793452,400.092436142724,418.626260635155,367.660237566863,417.257154412888,453.978922145613,696
"697",920,260,940,280,472.623784994768,431.908336802858,496.374427306431,513.576963527592,531.220203715665,528.102191323372,534.725705484727,358.522009896749,697
"698",940,260,960,280,838.310317408243,596.559406841411,447.51366404562,456.387628558628,535.766781893257,554.626957223742,578.388201705826,556.012968370113,698
"699",960,260,980,280,671.261187724542,665.469524831412,724.849954013812,690.163837499012,744.393530886428,759.131988637577,787.849556146117,838.490814183284,699
"700",980,260,1000,280,931.013602714415,748.104917384247,622.752377666399,640.379181301639,467.385877071874,598.537335438268,582.596939875647,580.135346043798,700
"701",0,280,20,300,905.025959054913,732.738459828475,844.2432797323,800.428093734514,825.009711050511,546.174570895359,283.069694539545,555.282598730381,701
"702",20,280,40,300,653.878358312593,616.878822281859,540.606605189604,538.048340393306,474.702349582465,434.101000506303,428.270757435324,407.142920261721,702
"703",40,280,60,300,723.378196936808,777.452005843119,860.660173748386,890.852051387142,857.226047801822,820.737185860311,880.146974770345,706.114818883093,703
"704",60,280,80,300,1036.53712694946,702.651493826062,751.146236906258,713.176261034589,653.530207279076,722.816257410386,706.789555983931,639.343342935783,704
"705",80,280,100,300,462.519627664789,482.450229346654,452.988129417154,469.223930711317,484.206398236531,548.799508483511,520.079876354435,501.569004183774,705
"706",100,280,120,300,590.338736336671,582.39600656427,671.286061877266,716.011933667552,487.341450136996,572.589757448549,573.370524165885,569.09886038277,706
"707",120,280,140,300,411.035243902046,412.603243539315,464.77800116252,460.532843988136,511.503430878481,570.308515602581,623.746358071455,651.603368659067,707
"708",140,280,160,300,623.023056135195,616.314813946718,649.0616024313,616.188571317762,635.061379024397,631.435776705838,509.171292033924,567.035538046713,708
"709",160,280,180,300,283.526676914221,302.453043380155,321.497303060599,333.599913795117,355.109377282145,381.386036556278,399.897479744615,422.667163858917,709
"710",180,280,200,300,1181.15837356044,1154.59706538139,1171.35828766651,1188.15711114076,1255.91997466069,1230.39487423442,1133.00643645682,1149.71517035366,710
"711",200,280,220,300,543.365181742191,555.200518395518,568.930076816084,605.843409523615,595.124001448793,624.747582744681,657.244118509525,666.288215254819,711
"712",220,280,240,300,483.043492909701,516.18398412393,540.260235298579,506.611577506855,470.826301594191,440.504734819143,402.507255486726,375.557632872261,712
"713",240,280,260,300,641.881772109625,594.208911002909,610.308983882134,588.557951299594,592.917909438256,634.209475300954,585.939131234573,619.991304512769,713
"714",260,280,280,300,584.690206670345,597.05225421312,531.045621520392,550.007087184408,545.131888039777,521.136499920434,575.110928522742,616.825968023215,714
"715",280,280,300,300,1072.82860515759,804.461591374787,790.848204578548,673.525319523382,674.721394548378,612.082363654276,666.602177422791,676.107701215326,715
"716",300,280,320,300,326.471596024826,483.910484165231,491.368177683615,528.331311953348,565.963412090549,497.195499901536,374.385496873957,468.696317518197,716
"717",320,280,340,300,320.043699581391,288.338724145095,369.771299644769,363.868782227553,395.814695306748,424.708097767465,493.363349222055,540.887643104054,717
"718",340,280,360,300,404.198516615498,360.018971158874,416.70917304884,363.431201389583,401.20130282442,432.916467777886,343.988400893489,389.146673070335,718
"719",360,280,380,300,753.28477386001,713.803450826196,696.451755476977,730.418865269557,781.523863641808,737.242364574484,400.258222808385,479.407925868631,719
"720",380,280,400,300,648.793264384585,458.161779119209,547.684902011125,581.968033795186,604.943851789935,556.699724097167,610.268169164481,625.257864959573,720
"721",400,280,420,300,337.699663617385,346.61665211035,351.096707478599,353.207978789427,324.781187861165,247.884528441007,335.462077508956,382.277768433548,721
"722",420,280,440,300,400.53227319189,320.925400585503,383.700607230066,348.544926718378,346.036622446727,396.439040440195,512.664955070748,549.379572605197,722
"723",440,280,460,300,611.190651745454,510.431240380658,532.68880528106,563.006632805836,577.213752360385,581.78861540806,575.060859476945,492.325225481928,723
"724",460,280,480,300,363.838318470151,389.550159193202,339.389659206628,346.654848745031,355.903205507119,374.132424468008,403.671458474589,383.523605658322,724
"725",480,280,500,300,800.407499346257,850.355225850279,800.951843873942,767.12750157655,814.663544876421,827.887220422428,839.707458500014,772.160958847604,725
"726",500,280,520,300,371.838240356502,361.329721482749,389.38609889815,352.75348105351,363.830781895107,467.010692286016,481.578294291755,506.117612416561,726
"727",520,280,540,300,618.512596136472,547.371073209901,625.920186708825,638.599467432687,638.896874336155,561.391083232388,597.156573047786,637.006312309065,727
"728",540,280,560,300,1330.61194576972,1157.94757761189,1025.84733717532,956.13440530649,1207.22596128977,1039.49291326106,1065.85756551075,783.409181577433,728
"729",560,280,580,300,489.087550687219,301.185891873605,342.614355076947,341.084295841662,389.497407018085,417.378064553572,384.116558011183,355.288304369678,729
"730",580,280,600,300,580.390995101343,567.138623992503,575.041067855685,564.783238382022,539.330387586576,547.287479125305,540.923172612933,638.569055059328,730
"731",600,280,620,300,619.174190870255,477.779287601821,531.174506609813,520.366077018367,506.206784850148,540.489017396966,512.855989468183,577.450783344652,731
"732",620,280,640,300,1556.0150124382,1007.63526941003,781.422110841041,759.141582141176,618.628002926693,678.018970993371,566.642407594427,545.707395144248,732
"733",640,280,660,300,671.156936688672,684.441052008237,750.086819241555,727.736438302786,638.867657939448,683.228351674907,677.873257419622,710.90096041281,733
"734",660,280,680,300,642.004407359756,643.100525708336,656.135092492025,590.014423033962,654.588150612393,696.193924163458,658.943074433103,658.868560496686,734
"735",680,280,700,300,513.9363408855,560.4850313032,540.958173291586,392.842406025946,468.904030668131,493.100427640871,507.439896340266,489.147455282808,735
"736",700,280,720,300,1014.26381282731,757.903866162974,646.73551172725,637.400766784994,683.694662898902,702.253929501466,737.248068686879,778.300466550302,736
"737",720,280,740,300,856.78500816393,672.646086403059,660.164416690896,693.025513287098,682.989362519944,426.541202723179,469.959047820874,540.343709242823,737
"738",740,280,760,300,408.516174321814,506.922154830726,594.650758218424,633.433913159762,667.979675366106,684.037413104973,567.848497926794,663.740245059374,738
"739",760,280,780,300,510.348250467476,595.168957875772,656.2430421725,640.399130382548,575.801864559027,633.636487692961,678.733305565885,700.523948380265,739
"740",780,280,800,300,1085.89712889896,835.062141973566,766.910668896525,592.540824701261,644.958223222271,656.608195747952,606.971442777415,633.913608464516,740
"741",800,280,820,300,624.668130572975,519.166689447136,663.682981813329,663.582266070675,543.85652299337,574.098221543456,569.738087699975,594.98455694716,741
"742",820,280,840,300,843.179351788318,813.350112990916,926.09117053572,966.763196044222,829.311880202981,819.578757655421,796.871028428326,817.201192010852,742
"743",840,280,860,300,735.676221313866,731.070168585844,637.143770739294,597.880771695653,604.13394238806,595.662546710944,565.629079720713,604.479017113239,743
"744",860,280,880,300,592.975896434957,693.203167565565,715.586641526036,778.872014689191,849.943682894785,788.418449043937,661.922168776728,681.396488870608,744
"745",880,280,900,300,427.53130370377,419.092642792931,411.495144395408,420.601402589376,471.264825906529,516.360406875793,531.293191034101,543.436664759531,745
"746",900,280,920,300,891.527028744005,685.549325201592,770.439341883771,768.683893006384,621.914006852131,539.145249979072,517.602292804547,394.400426513567,746
"747",920,280,940,300,843.413164629768,711.746280097156,712.79944224215,645.259588682903,404.511382635602,543.443246021498,559.619473674972,509.851257299381,747
"748",940,280,960,300,1340.28325771897,1158.8182696297,1100.28389765706,1025.94887515018,1097.65019983678,1061.73483781811,1018.01294660867,1087.01379088471,748
"749",960,280,980,300,538.839609443685,543.076081931712,652.800530672631,523.976408984587,532.280726812352,526.917292999999,528.008666165892,540.15025870696,749
"750",980,280,1000,300,561.997110150246,580.23470714451,678.02671354018,690.389942011627,695.381788117985,682.225390646435,672.507593865443,666.101790413763,750
"751",0,300,20,320,739.01803169324,590.450909371023,563.886984924246,555.364660700938,527.614317433448,525.526475446272,573.506543999396,470.779085942807,751
"752",20,300,40,320,656.027320992904,629.648042717784,628.131155736833,657.073862367021,684.930848365198,746.068069967346,739.459407274284,787.106815062704,752
"753",40,300,60,320,749.893574049831,762.141923082681,827.423543779067,722.195562756347,467.258568560743,479.366710635426,420.379386149628,491.441495057672,753
"754",60,300,80,320,522.516318300813,518.686283385618,600.390223126632,509.86862528989,518.571985353654,562.302171897202,455.764476965177,439.54982183872,754
"755",80,300,100,320,820.431623144758,832.388113802096,731.885937767799,738.992578342753,729.460947264733,418.39995624085,343.325485817394,382.857448146722,755
"756",100,300,120,320,695.259324131784,648.058144658825,640.334433954642,579.87818879317,558.572387046699,518.870160109849,492.573699561258,519.797150628935,756
"757",120,300,140,320,719.316519239543,658.360191794884,691.92019373256,704.237040097213,770.025647182715,821.447917693376,624.701541643116,492.061868641576,757
"758",140,300,160,320,470.689099500305,465.171614712028,479.255078176395,483.26236136339,477.938489801943,482.81814522078,446.246513460093,420.655156361529,758
"759",160,300,180,320,782.40201424097,647.979171732338,724.687971776103,660.781688173375,837.512477454327,657.798741179077,661.353422842875,513.304236363417,759
"760",180,300,200,320,421.197996245993,461.473776051799,427.789231078907,411.195412054424,420.490543101491,449.038051488151,458.464071090905,417.4077452014,760
"761",200,300,220,320,843.748188630258,653.324213501096,622.835174412955,709.031578266798,770.882513447103,833.920733209924,831.691578560894,789.990188079573,761
"762",220,300,240,320,480.021283312828,457.905355632393,477.912559925446,511.727481351199,475.741613862264,558.026780129419,549.173418065006,390.159709200508,762
"763",240,300,260,320,457.996439101145,260.526979703883,319.789515361501,342.618056499966,253.450504489726,233.770928172235,214.903240745572,204.143977810158,763
"764",260,300,280,320,434.633137449762,383.742718116092,489.917666863581,523.815417418992,566.419651622767,652.551777451538,641.923501951638,661.186633627119,764
"765",280,300,300,320,759.530174187475,569.938504662479,682.959986571624,678.556980340974,646.487307858545,683.399881137753,654.245640755814,672.391462024325,765
"766",300,300,320,320,396.960261173548,517.065016616595,522.74807513055,555.305816817507,509.725681374121,511.040575787531,581.446674191391,629.196859779572,766
"767",320,300,340,320,816.028660068118,666.480189389274,785.722239688068,751.277135401869,711.748122467841,718.817577775225,730.467150681773,760.217002225834,767
"768",340,300,360,320,520.011713858165,502.490848142012,557.760387756497,573.985071523431,623.063335616427,632.796748043328,594.10910510396,690.49704381066,768
"769",360,300,380,320,570.049632587789,428.783872545856,477.187053704396,521.813271631757,527.099569514,545.862161144936,485.427748993868,541.064400032172,769
"770",380,300,400,320,492.314858455642,478.094433653219,522.440468813041,542.529960643459,516.101974722479,482.435482341353,483.680815385313,502.748593171596,770
"771",400,300,420,320,1343.83038427521,1021.31485817412,1026.27415611332,1005.38499735211,1100.16875277734,1068.1407121774,1065.00203763065,756.529377437904,771
"772",420,300,440,320,518.63250997439,546.695518383864,544.86060606119,547.630257723451,529.840908225096,446.900921485467,455.994891838825,475.871861039911,772
"773",440,300,460,320,1310.54159331181,936.62902491835,900.772141156545,875.472644898296,861.802260171575,874.389871059961,901.161778607495,871.235750177806,773
"774",460,300,480,320,317.603513738597,352.443229222573,383.799733533153,354.143364914272,363.593055687995,380.871393614369,355.386513583467,294.049179080959,774
"775",480,300,500,320,642.311593912203,523.985761990609,568.189057298968,587.111630542099,601.024181263243,570.688986492512,536.060502849022,516.452483194719,775
"776",500,300,520,320,579.710097928671,543.310358398864,564.521981330988,485.009190096574,454.386315037974,430.61591872846,529.207998679451,579.449547271871,776
"777",520,300,540,320,822.278903018577,727.955688609839,741.965796073599,719.445861381164,745.25053796797,806.075766789752,873.724225682785,918.833960186582,777
"778",540,300,560,320,727.462428559417,761.643415313682,738.121306157886,755.22093673304,802.471711379343,734.862831035292,753.162435485526,712.525932402243,778
"779",560,300,580,320,514.849796125609,498.499740220464,587.106184679333,591.085284338024,569.164693239165,534.26089161408,591.801962856597,650.862345343379,779
"780",580,300,600,320,608.728229446925,629.872681070005,662.687316750387,646.11594393874,618.633133056765,557.295435803103,563.506146696017,552.172078004197,780
"781",600,300,620,320,1323.56962123826,735.636127312315,1089.30958038071,1054.37140066351,1093.02291470388,1068.01817175031,743.016828719646,761.696640350606,781
"782",620,300,640,320,1030.33917374391,770.775448586308,882.646201709691,875.335504979511,948.787764357513,937.070553515774,960.306387686844,1012.19377310034,782
"783",640,300,660,320,464.427305930677,496.216916127757,553.953945905282,548.772686153735,431.093220735155,465.543430958703,434.64692550389,461.697252194359,783
"784",660,300,680,320,382.046309209504,396.793234873589,390.627747671405,397.727388256989,415.242278358867,529.748802073732,590.936013009281,672.95876196422,784
"785",680,300,700,320,570.262717324383,600.65420216278,507.994103900544,509.211319382241,577.016364824419,564.469370372506,543.149755182356,643.309995756485,785
"786",700,300,720,320,600.481113098586,542.643373231593,445.129122170383,413.144707861179,423.688981310284,391.632051214225,429.334881235645,398.624549365535,786
"787",720,300,740,320,462.262436210982,475.276415689718,421.71194010185,407.813977569443,451.489484073929,505.340381894322,591.531394942927,633.305608447262,787
"788",740,300,760,320,676.599205844102,721.206079197304,725.48972800275,671.123944371944,692.489140174894,679.884177028706,731.42583648602,758.108192465183,788
"789",760,300,780,320,470.807671359141,494.341275185828,440.8660855227,438.549826814823,436.372555242431,375.688945081007,356.134581021489,460.238838441672,789
"790",780,300,800,320,529.914736776493,589.297220928425,575.401030601347,559.604842175929,574.471400075465,568.801617677263,508.647625406616,550.440051245203,790
"791",800,300,820,320,477.870879674521,477.741180633831,486.091901787541,519.933603351509,551.160712285576,552.259469418631,543.571622718446,528.36423567987,791
"792",820,300,840,320,493.661055230683,390.349899166252,458.731808019126,498.717606657323,539.428023276593,491.774369372066,496.877031257665,500.713114814928,792
"793",840,300,860,320,736.129533953611,634.579495705816,732.327483369492,794.455082129472,874.112231078608,885.800987593064,779.28360011008,766.675857362696,793
"794",860,300,880,320,367.669687460459,386.342600111668,432.186883892669,456.008047322693,480.549939859909,474.604780283529,442.24991543021,509.565672641836,794
"795",880,300,900,320,1473.60559296242,1101.84274962717,1033.24985450239,982.166888868562,1146.68562090628,1074.04884491083,1028.43610859067,1018.54389741272,795
"796",900,300,920,320,1047.22262877321,714.833760724626,737.366054167287,658.546494276638,659.984136222411,686.551768506742,729.666125876003,743.184464587109,796
"797",920,300,940,320,455.585964332354,475.179730269425,432.514719824709,425.638344835989,522.83176455165,451.168275057542,380.683497674036,375.55959327849,797
"798",940,300,960,320,887.755479672473,884.139275939225,849.670287188475,770.898285027301,810.08340815795,849.022771493241,891.140249318972,850.600916190596,798
"799",960,300,980,320,525.762828811578,513.927342037836,586.889104442716,575.728854698962,566.345601088902,598.477466769868,583.948387193639,602.383415318339,799
"800",980,300,1000,320,837.068181495686,478.09109648816,550.279213377627,541.334767452144,567.59066551215,570.928066087613,592.929410279396,568.872283550195,800
"801",0,320,20,340,547.969168642012,382.258724846165,336.96701393537,262.130129716835,258.016829475549,263.7357003898,296.003013124826,323.187072641705,801
"802",20,320,40,340,501.174612486036,432.074649809882,407.757677021832,502.609796509027,494.911087808377,594.476033553435,634.380657195512,721.5327621917,802
"803",40,320,60,340,716.386455835606,713.227188761193,617.365954786903,477.951350721322,549.52156748885,452.25346017934,418.864509037118,462.650662590005,803
"804",60,320,80,340,331.146787446467,347.852437625219,411.154646146597,436.99946130329,461.201633801744,466.308193807086,420.567929774766,426.34848624938,804
"805",80,320,100,340,442.56108258648,447.680354050118,437.923364174276,468.653433118876,518.758568439758,561.269972430434,624.527395993301,586.797158191105,805
"806",100,320,120,340,595.706518035807,582.928591185114,543.915198933276,544.884394810468,585.849517146978,592.202803432959,586.296469774207,613.101012498883,806
"807",120,320,140,340,789.898122488508,704.881239876896,721.064535290814,718.541456979036,687.830886341549,738.314183629449,716.22143546718,678.075643738711,807
"808",140,320,160,340,385.639169128669,410.271548195399,421.140471914214,406.765076026926,379.55251323699,377.146718127222,311.348648756434,343.053559584938,808
"809",160,320,180,340,888.849067871625,698.610784076858,519.460439029653,658.080626022373,683.100130733201,634.752098825913,660.081666368362,711.925074408246,809
"810",180,320,200,340,590.728841505913,548.548134919228,594.314533889858,586.413813711561,560.500865309134,538.447437417827,530.827179929932,578.536221482439,810
"811",200,320,220,340,490.794042172106,390.324417338528,418.637418688287,405.01916328772,426.900373715516,433.256103033245,354.187759539929,334.304109208006,811
"812",220,320,240,340,437.037679623363,399.615055268779,411.603331189294,473.744696140595,415.494190511932,404.102950779898,424.175408461556,382.048461096431,812
"813",240,320,260,340,795.382024022213,799.762268968162,733.036773932419,646.905774583916,665.369022834229,666.827775926384,701.730579118394,676.361099709718,813
"814",260,320,280,340,787.086139116679,365.19971321175,634.07331605363,635.18342900676,573.182971750919,545.751132552605,312.047879125415,327.572754335766,814
"815",280,320,300,340,683.835921400504,294.991580983085,551.274054640966,603.129145324247,616.391467109267,619.242297577107,650.529248554463,527.543711826544,815
"816",300,320,320,340,822.039455608206,547.089511686652,741.149777351177,518.199123553482,517.897772403172,460.461367335166,453.039936543112,429.136215946564,816
"817",320,320,340,340,522.726980166145,549.945861637904,543.911228079802,566.761029719291,540.933145515577,447.103782924917,452.093740553553,449.091229598834,817
"818",340,320,360,340,610.870622133628,649.636902387086,604.687210280926,635.699213110266,654.793808196243,624.82993385554,530.390810105764,572.310394719472,818
"819",360,320,380,340,652.859057451784,617.712084544769,523.876728240209,479.663088093583,464.510736986729,473.482250064022,473.501648366477,508.750497335926,819
"820",380,320,400,340,383.721742583286,382.677668142112,336.444688758123,373.367107562941,382.917619372327,391.512774167333,400.873269254562,390.743971512278,820
"821",400,320,420,340,461.526080327248,476.509026152652,399.663377340572,387.619926415983,298.82586886627,275.525066198294,297.596221519868,332.624332385772,821
"822",420,320,440,340,496.708891466489,447.272971785106,468.013114400726,450.207225538519,449.187645807741,359.875216202532,419.88259364001,467.607934279523,822
"823",440,320,460,340,479.610590436728,480.014387384287,497.230583557575,495.036804014938,488.861973970961,510.107110245807,550.903342861156,576.524820841804,823
"824",460,320,480,340,902.104504945154,644.348259541025,630.638253928832,674.688140038045,685.033247685626,671.082392063363,707.490014133918,781.106504035023,824
"825",480,320,500,340,697.495490716185,512.948580369008,477.823561596205,519.59911773514,543.065705575684,506.12736317415,351.439542352611,373.633360073503,825
"826",500,320,520,340,1205.59527158755,1185.7160635949,1109.92090903416,1193.50140038292,1151.5098586284,1158.08455990836,1328.76959340794,1179.13430059626,826
"827",520,320,540,340,602.998841807632,491.599791941231,551.688248765811,543.459057263582,558.43518824744,582.123896594058,609.256694392203,609.025416205222,827
"828",540,320,560,340,412.504738471486,439.727194551038,420.979094952156,419.726944938442,451.660914562014,475.370111265866,489.81957079068,484.559381081332,828
"829",560,320,580,340,613.772870075102,580.493089266441,648.675982269159,592.069978113842,615.513351953836,647.408610915943,667.429724249897,627.600969255902,829
"830",580,320,600,340,486.846763637947,454.820992487682,481.204835534177,460.141241726997,487.951029312932,426.431222131306,409.266077216289,395.423719419893,830
"831",600,320,620,340,418.829400380099,398.472683532764,423.999788880524,416.23510089893,416.308622793884,462.497873133384,537.610635331747,560.730614748933,831
"832",620,320,640,340,916.670346638746,718.979199356775,712.399919830457,707.650257209025,689.488099319433,712.986922872809,729.803150286205,722.139323162321,832
"833",640,320,660,340,983.408972414825,896.606434696636,827.341413297122,819.049748775865,534.27451937741,575.577271597454,534.471594694471,508.798732620385,833
"834",660,320,680,340,433.028798174201,481.743433994483,477.084808641978,472.300407941127,472.633257700783,474.128702497143,484.545901191868,512.929444390427,834
"835",680,320,700,340,407.451130988315,467.504037394074,516.871393427625,545.337318162004,564.732713257513,570.332089202444,547.35335375735,454.826903467269,835
"836",700,320,720,340,483.843136123184,490.843110067929,527.378241445015,559.653684823681,532.0533052108,567.005674977474,611.461306563166,670.987490976183,836
"837",720,320,740,340,618.613358823121,657.174340628003,638.463358222439,576.997142520024,532.46292193483,506.425743674141,508.370628202343,442.516247391922,837
"838",740,320,760,340,431.260728133031,430.440795938612,466.750291122441,455.610564045808,453.345917461531,404.765049879595,340.306571999005,282.906442801174,838
"839",760,320,780,340,873.092090930242,864.706722165818,945.95866040235,1028.46017678883,1000.74357172121,1053.58131477949,1105.70087035948,1147.25854079414,839
"840",780,320,800,340,436.992142919188,424.363476805192,437.90433153837,402.568515118228,392.397100958361,375.708827749912,352.247862377067,423.887529473774,840
"841",800,320,820,340,604.614740022493,434.707589239469,853.394321822156,886.69263047216,861.51896686284,939.083510637064,961.863517998575,951.325586504049,841
"842",820,320,840,340,624.613200918881,566.022604223603,870.968893178244,746.176902640316,769.221818124684,787.756102492553,535.374610388738,528.005209857158,842
"843",840,320,860,340,550.630278151659,535.277626423966,619.660621061338,653.12744753627,713.734696558379,702.07320259936,695.49041141845,763.394300490825,843
"844",860,320,880,340,783.069050417377,579.822212500238,623.453429221864,521.752256524532,578.857064914208,521.328999901308,529.527181168223,551.446855424543,844
